Country,Year,Energy Consumption
Trinidad & Tobago,2013,1.3949013948440552
Venezuela,2013,1.1012576818466187
Other S. & Cent. America,2013,0.0983738079376053
Total S. & Cent. America,2013,6.255848504573805
Denmark,2013,0.1790490746498108
Germany,2013,0.30974850058555603
Italy,2013,0.26522982120513916
Netherlands,2013,2.606600046157837
Norway,2013,3.904493808746338
Poland,2013,0.16006700694561005
Romania,2013,0.3600684106349945
Ukraine,2013,0.7257079482078552
United Kingdom,2013,1.3312937021255493
Other Europe,2013,0.25764661612629425
Total Europe,2013,10.099904935384984
Azerbaijan,2013,0.6290843486785889
Kazakhstan,2013,1.0960403680801392
Russian Federation,2013,22.121864318847656
Turkmenistan,2013,2.122610569000244
USSR,2013,0.0
Uzbekistan,2013,2.012471914291382
Other CIS,2013,0.012225877777382266
Total CIS,2013,27.994297396675393
Bahrain,2013,0.5024818778038025
Iran,2013,5.6710100173950195
Iraq,2013,0.25461557507514954
Israel,2013,0.21828174591064453
Kuwait,2013,0.5578429698944092
Oman,2013,1.1082924604415894
Qatar,2013,6.04401159286499
Saudi Arabia,2013,3.4210259914398193
Syria,2013,0.17982900142669678
United Arab Emirates,2013,1.9164600372314453
Other Middle East,2013,0.37696035858243704
Total Middle East,2013,20.250811628066003
Algeria,2013,2.8561995029449463
Egypt,2013,1.9427341222763062
Libya,2013,0.43775999546051025
Nigeria,2013,1.191584587097168
Other Africa,2013,0.7353557194801397
Total Africa,2013,7.16363392725907
Australia,2013,2.1807570457458496
Bangladesh,2013,0.7903003096580505
Brunei,2013,0.42844730615615845
China,2013,4.385185718536377
India,2013,1.1182726621627808
Indonesia,2013,2.7944514751434326
Malaysia,2013,2.613189697265625
Myanmar,2013,0.46299391984939575
Pakistan,2013,1.2810862064361572
Thailand,2013,1.4016509056091309
Vietnam,2013,0.3387497365474701
Other Asia Pacific,2013,0.6562236440367997
Total Asia Pacific,2013,18.451308627147228
Canada,2014,5.723697662353516
Mexico,2014,1.8467929363250732
US,2014,25.370153427124023
Total North America,2014,32.94064402580261
Argentina,2014,1.241491675376892
Bolivia,2014,0.7353368997573853
Brazil,2014,0.8405163288116455
Colombia,2014,0.4439820349216461
Peru,2014,0.47258028388023376
Trinidad & Tobago,2014,1.3704193830490112
Venezuela,2014,1.1443744897842407
Other S. & Cent. America,2014,0.09445056025288068
Total S. & Cent. America,2014,6.343151655833935
Denmark,2014,0.17282356321811676
Germany,2014,0.2909787595272064
Italy,2014,0.24514402449131012
Netherlands,2014,2.1738998889923096
Norway,2014,3.8769078254699707
Poland,2014,0.15601399540901184
Romania,2014,0.36699479818344116
Ukraine,2014,0.7278885245323181
United Kingdom,2014,1.3475345373153687
Other Europe,2014,0.22795016525924439
Total Europe,2014,9.586136082398298
Azerbaijan,2014,0.6618267893791199
Kazakhstan,2014,1.1798497438430786
Russian Federation,2014,21.281585693359375
Turkmenistan,2014,2.2861504554748535
USSR,2014,0.0
Uzbekistan,2014,2.0266785621643066
Other CIS,2014,0.011926970489639643
Total CIS,2014,27.448018214710373
Bahrain,2014,0.5290749073028564
Iran,2014,6.316221714019775
Iraq,2014,0.27111002802848816
Israel,2014,0.2572759687900543
Kuwait,2014,0.5139841437339783
Oman,2014,1.056566834449768
Qatar,2014,6.099308013916016
Saudi Arabia,2014,3.5013959407806396
Syria,2014,0.16625699400901794
United Arab Emirates,2014,1.9039852619171143
Other Middle East,2014,0.35510322777554393
Total Middle East,2014,20.970283034723252
Algeria,2014,2.8862063884735107
Egypt,2014,1.6905977725982666
Libya,2014,0.425790011882782
Nigeria,2014,1.4393712282180786
Other Africa,2014,0.7401753879894386
Total Africa,2014,7.1821407891620765
Australia,2014,2.349879264831543
Bangladesh,2014,0.8288017511367798
Brunei,2014,0.4567732810974121
China,2014,4.722510814666748
India,2014,1.0567878484725952
Indonesia,2014,2.75038480758667
Malaysia,2014,2.5982677936553955
Myanmar,2014,0.5955548882484436
Pakistan,2014,1.2595207691192627
Thailand,2014,1.4073117971420288
Vietnam,2014,0.3546954095363617
Other Asia Pacific,2014,0.8312437669374049
Total Asia Pacific,2014,19.211732192430645
Canada,2015,5.787204265594482
Mexico,2015,1.7260900735855103
US,2015,26.650915145874023
Total North America,2015,34.164209485054016
Argentina,2015,1.2776812314987183
Bolivia,2015,0.7233714461326599
Brazil,2015,0.8569618463516235
Colombia,2015,0.4179713726043701
Peru,2015,0.45564180612564087
Trinidad & Tobago,2015,1.2944108247756958
Venezuela,2015,1.2983403205871582
Other S. & Cent. America,2015,0.10424405081721488
Total S. & Cent. America,2015,6.428622898893082
Denmark,2015,0.17256763577461243
Germany,2015,0.2708795964717865
Italy,2015,0.23218876123428345
Netherlands,2015,1.6516000032424927
Norway,2015,4.185309410095215
Poland,2015,0.15419700741767883
Romania,2015,0.3678201138973236
Ukraine,2015,0.6780088543891907
United Kingdom,2015,1.4638025760650635
Other Europe,2015,0.2187623848731164
Total Europe,2015,9.395136343460763
Azerbaijan,2015,0.6762259006500244
Kazakhstan,2015,0.977156400680542
Russian Federation,2015,21.039823532104492
Turkmenistan,2015,2.3713274002075195
USSR,2015,0.0
Uzbekistan,2015,1.9300049543380737
Other CIS,2015,0.012080930159982017
Total CIS,2015,27.006619118140634
Bahrain,2015,0.5250364542007446
Iran,2015,6.607724189758301
Iraq,2015,0.26283949613571167
Israel,2015,0.2832058370113373
Kuwait,2015,0.5782877802848816
Oman,2015,1.1068962812423706
Qatar,2015,6.331121444702148
Saudi Arabia,2015,3.572190046310425
Syria,2015,0.1458989977836609
United Arab Emirates,2015,2.1095545291900635
Other Middle East,2015,0.10706058843061328
Total Middle East,2015,21.629815645050257
Algeria,2015,2.9308009147644043
Egypt,2015,1.5332624912261963
Libya,2015,0.46456366777420044
Nigeria,2015,1.7123502492904663
Other Africa,2015,0.7819818317984755
Total Africa,2015,7.422959154853743
Australia,2015,2.6747164726257324
Bangladesh,2015,0.9307462573051453
Brunei,2015,0.47849228978157043
China,2015,4.884079456329346
India,2015,1.013140082359314
Indonesia,2015,2.7418391704559326
Malaysia,2015,2.766456365585327
Myanmar,2015,0.691800594329834
Pakistan,2015,1.2617124319076538
Thailand,2015,1.3491816520690918
Vietnam,2015,0.3703283965587616
Other Asia Pacific,2015,1.0060700979083776
Total Asia Pacific,2015,20.168563267216086
Canada,2016,5.941305160522461
Mexico,2016,1.5714513063430786
US,2016,26.1848201751709
Total North America,2016,33.69757664203644
Argentina,2016,1.3421648740768433
Bolivia,2016,0.6803821325302124
Brazil,2016,0.868448793888092
Colombia,2016,0.4317162334918976
Peru,2016,0.5046636462211609
Trinidad & Tobago,2016,1.1261411905288696
Venezuela,2016,1.3405944108963013
Other S. & Cent. America,2016,0.11259906954364851
Total S. & Cent. America,2016,6.406710351177026
Denmark,2016,0.16920369863510132
Germany,2016,0.24922949075698853
Italy,2016,0.19835147261619568
Netherlands,2016,1.594599962234497
Norway,2016,4.174860954284668
Poland,2016,0.14874500036239624
Romania,2016,0.3258998990058899
Ukraine,2016,0.6848230361938477
United Kingdom,2016,1.5025750398635864
Other Europe,2016,0.3124247444648063
Total Europe,2016,9.360713298417977
Azerbaijan,2016,0.6579914689064026
Kazakhstan,2016,1.1134523153305054
Russian Federation,2016,21.213912963867188
Turkmenistan,2016,2.2759292125701904
USSR,2016,0.0
Uzbekistan,2016,1.9124640226364136
Other CIS,2016,0.011497608903937362
Total CIS,2016,27.185247592214637
Bahrain,2016,0.5198893547058105
Iran,2016,7.176309108734131
Iraq,2016,0.35624080896377563
Israel,2016,0.31809350848197937
Kuwait,2016,0.5913522243499756
Oman,2016,1.1331901550292969
Qatar,2016,6.291667938232422
Saudi Arabia,2016,3.791412115097046
Syria,2016,0.1272374987602234
United Arab Emirates,2016,2.142749547958374
Other Middle East,2016,0.021649522241204977
Total Middle East,2016,22.46979178255424
Algeria,2016,3.290121555328369
Egypt,2016,1.4490629434585571
Libya,2016,0.4577205777168274
Nigeria,2016,1.5349327325820923
Other Africa,2016,0.8202731861592838
Total Africa,2016,7.55211099524513
Australia,2016,3.386869192123413
Bangladesh,2016,0.9522340893745422
