Country,Year,Annual CO₂ emissions,Agricultural_landshare_area_%,Croplandshare_area_%,Permanent_meadows_and_pasturesshare_area_%,Agriculture_area_actually_irrigatedshare_agriculture_%,Arable_landshare_agriculture_%,Croplandshare_agriculture_%,Permanent_cropsshare_agriculture_%,Permanent_meadows_and_pasturesshare_agriculture_%,Other_land_share,Temporary_crops_area_agriculture_share,Nitrogen_Share_t,Phosphate_Share_t,Potash_Share_t,Nitrogen_Share_g/Int$,Phosphate_Share_g/Int$,Potash_Share_g/Int$,Pesticides_per_agriculture_area_g_per_Int,Pesticides_per_agriculture_area_t,Forest_land_share_land_area_%,Naturally_regenerating_forest_share_forest_land_%,Cluster
Spain,2013,251941740.0,53.44,34.25,19.19,14.18,45.57,64.09,18.52,35.91,0.0947393294816177,0.2981685694192988,0.5496998826286382,0.2474940671149227,0.202806050256439,0.549750513648371,0.2474317581449956,0.2028177282066334,5.199527179686681e-05,2.672617569164933,37.08,85.93,0
Spain,2014,254181220.0,53.13,34.36,18.77,14.4,46.2,64.67,18.47,35.33,0.0978186761560144,0.3043118368575513,0.5929426641913526,0.2144805876180482,0.1925767481905992,0.5929736511919699,0.2145545796737766,0.1924717691342534,6.358642486266837e-05,2.96554706900444,37.08,85.9,0
Spain,2015,270740220.0,53.19,34.4,18.79,13.54,46.2,64.67,18.47,35.33,0.096834053488265,0.3056019415649164,0.5741967530907138,0.2213578443679042,0.204445402541382,0.5742887249736565,0.2212855637513172,0.2044257112750263,5.945101875717269e-05,2.905452185201212,37.13,85.88,0
Spain,2016,259624910.0,52.58,34.1,18.48,13.76,46.97,64.85,17.88,35.15,0.1027988405889936,0.3014471344757611,0.5529728579343023,0.2336386402843025,0.2133885017813951,0.5529723366686286,0.2336668628605061,0.2133608004708652,5.596652668689584e-05,2.9293199876645204,37.14,86.08,0
Spain,2017,273579840.0,52.64,34.0,18.64,13.93,46.6,64.59,17.99,35.41,0.1020905225500645,0.3002436916084217,0.566453168412755,0.2290603242780263,0.2044865073092187,0.566394951354194,0.2290297133841704,0.2045753352616355,5.476215919587854e-05,2.737625748558786,37.15,86.06,0
Spain,2018,268589920.0,52.41,33.57,18.84,14.15,45.39,64.05,18.66,35.95,0.1043514350707714,0.2966628274418589,0.5514529682855343,0.2272842477759001,0.2212627839385656,0.5514365152919369,0.2273710225517454,0.2211924621563175,4.812223248706785e-05,2.792656512185605,37.16,86.06,0
Spain,2019,250596060.0,52.46,33.55,18.91,14.73,45.07,63.95,18.88,36.05,0.1037378670965766,0.2925730576603212,0.5436380476994029,0.2579601998100223,0.1984017524905748,0.543661971830986,0.2580281690140845,0.1983098591549295,5.456621829236233e-05,2.869131442334806,37.17,86.06,0
Spain,2020,211842610.0,52.33,33.32,19.01,14.77,44.52,63.68,19.15,36.32,0.1049101528816617,0.2965339982272102,0.5444976794703158,0.2501581887275046,0.2053441318021795,0.5444279346210995,0.2502228826151559,0.2053491827637444,5.010970947113405e-05,2.8985139032315184,37.18,86.05,0
Spain,2021,229069380.0,52.48,33.24,19.25,14.9,44.04,63.33,19.29,36.67,0.1034235376984445,0.2912107825036865,0.5643293411236281,0.2148351852256968,0.220835473650675,0.5642722117202268,0.2148708254568368,0.2208569628229363,5.070830272280253e-05,2.904234541318467,37.17,86.05,0
Spain,2022,234657020.0,53.36,33.57,19.78,14.26,43.85,62.92,19.08,37.08,0.0945992671351337,0.2915404374361129,0.5754593582847832,0.1872496782613438,0.237290963453873,0.5754504504504504,0.1873123123123123,0.2372372372372372,4.3505389284479344e-05,2.1135060632054623,37.18,86.05,0
Spain,2023,221615650.0,,,,,,,,,,,,,,,,,,,,,0
Switzerland,1990,44148590.0,40.6,10.79,29.82,,25.11,26.56,1.45,73.44,0.3021550107047259,0.0,0.3776057176891007,0.2281119714115545,0.3942823108993448,0.3775286375822568,0.2281257616378259,0.3943456007799171,0.0003489030705526,1.4217800125019449,29.18,84.2,2
Switzerland,1991,46131670.0,40.5,10.89,29.61,,25.46,26.9,1.44,73.1,0.3021180464642095,0.0,0.3962264150943396,0.2327044025157232,0.3710691823899371,0.3962025316455696,0.2326582278481012,0.3711392405063291,0.0003185680180197,1.284203898522969,29.29,84.35,2
Switzerland,1992,46017530.0,40.38,10.86,29.52,,25.44,26.9,1.46,73.1,0.3022376492653701,0.0,0.4210526315789473,0.2105263157894736,0.3684210526315789,0.4210526315789473,0.2105263157894736,0.3684210526315789,0.0003069831525139,1.2647079387346831,29.4,84.49,2
Switzerland,1993,43610236.0,40.26,10.95,29.31,,25.75,27.21,1.46,72.79,0.3023537099245602,0.0,0.4172185430463576,0.2119205298013245,0.3708609271523179,0.4172150565938405,0.2118978678599632,0.3708870755461964,0.0003078938452397,1.2155523339107497,29.5,84.64,2
Switzerland,1994,42669576.0,40.14,11.2,28.94,,26.42,27.9,1.48,72.1,0.3024662537607903,0.0,0.4344827586206896,0.1862068965517241,0.3793103448275862,0.4344628316259522,0.1862358812713422,0.3793012871027055,0.000315109440975,1.2115958005490846,29.61,84.79,2
Switzerland,1995,43413910.0,40.02,11.27,28.75,,26.68,28.17,1.49,71.83,0.3025752554979588,0.0,0.4814814814814814,0.2,0.3185185185185185,0.4814281600921393,0.200115174200979,0.3184566657068817,0.0002970815842918,1.154383185940835,29.72,84.93,2
Switzerland,1996,44108030.0,39.93,11.22,28.7,,26.63,28.11,1.48,71.89,0.3024218705846679,0.0,0.496,0.208,0.296,0.4959897337183189,0.2078922040423484,0.2961180622393327,0.0002787791122215,1.1064362810739712,29.83,85.08,2
Switzerland,1997,43045788.0,39.85,11.07,28.78,,26.34,27.79,1.45,72.21,0.3021024717715533,0.0,0.4958677685950413,0.2066115702479339,0.2975206611570248,0.495774647887324,0.2065727699530516,0.2976525821596244,0.0002729777254619,1.0438541255282356,29.94,85.22,2
Switzerland,1998,44623136.0,39.77,11.03,28.74,,26.25,27.74,1.49,72.26,0.3017793165560133,0.0,0.4915560665516925,0.2082864688778358,0.3001574645704716,0.4915422885572139,0.2082918739635157,0.3001658374792703,0.0002480688160705,0.9945651302768372,30.05,85.36,2
Switzerland,1999,44445530.0,39.69,10.96,28.74,,26.13,27.6,1.48,72.4,0.3015018165809821,0.0,0.5196078431372549,0.1764705882352941,0.3039215686274509,0.5194996320824136,0.1766004415011037,0.3038999264164827,0.0002613315761653,0.973045815058448,30.16,85.51,2
Switzerland,2000,43620736.0,39.62,10.93,28.69,,26.06,27.58,1.53,72.42,0.3011775678929497,0.0,0.5438488003417957,0.1376964763553776,0.3184547233028265,0.5437311503662214,0.1378716070659198,0.3183972425678587,0.0002618442199325,1.0070784156381034,30.26,85.65,2
Switzerland,2001,45086544.0,39.54,10.95,28.59,,26.16,27.69,1.53,72.31,0.3009581158615022,0.1834642717690402,0.5629805149900338,0.1492596509783183,0.2877598340316479,0.5628787878787879,0.1492424242424242,0.2878787878787879,0.0002687579275589,0.9994595406056754,30.36,85.79,2
Switzerland,2002,43466810.0,39.47,10.92,28.54,,26.13,27.67,1.54,72.33,0.3007252144225903,0.1823811188326972,0.50607282395676,0.1982499282245884,0.2956772478186516,0.5061845861084682,0.1983824928639391,0.2954329210275928,0.0002564553662516,0.9787619052992398,30.46,85.92,2
Switzerland,2003,44649640.0,39.39,10.87,28.52,,26.1,27.59,1.49,72.41,0.300501845689605,0.1797586500250631,0.5218305518966538,0.1902937728849198,0.2878756752184264,0.5219123505976095,0.1903497122620628,0.2877379371403276,0.0002569589461188,0.9486281893342896,30.56,86.06,2
Switzerland,2004,45232804.0,39.31,10.86,28.46,,26.12,27.62,1.5,72.38,0.3002926918586935,0.1787577131920389,0.5212884453638245,0.1860835170830397,0.2926280375531359,0.5213043478260869,0.1860869565217391,0.2926086956521739,0.0002317264541301,0.8951721659967304,30.66,86.2,2
Switzerland,2005,45776740.0,39.23,10.85,28.38,,26.15,27.65,1.51,72.35,0.3000783957070126,0.1825388169508839,0.5753301871510491,0.1709305716044449,0.2537392412445058,0.5753036437246964,0.1708502024291498,0.2538461538461538,0.0002386383784302,0.8954098939858678,30.76,86.33,2
Switzerland,2006,45364588.0,39.16,10.87,28.29,,26.25,27.76,1.51,72.24,0.2998518457409099,0.1825069711255266,0.571350282607294,0.1821688766628699,0.246480840729836,0.5712565234845444,0.1822561220393416,0.246487354476114,0.0002326455018283,0.8782626189020464,30.86,86.47,2
Switzerland,2007,43358124.0,39.08,10.86,28.22,,26.28,27.8,1.52,72.2,0.2996266736041131,0.1791272498029291,0.5197804784115709,0.1803885489323462,0.2998309726560828,0.5197693574958814,0.1803953871499176,0.2998352553542009,0.0003561325968424,1.3593257464571606,30.95,86.6,2
Switzerland,2008,44698536.0,39.0,10.86,28.14,,26.31,27.84,1.53,72.16,0.2994863242590262,0.1787371320417231,0.5728333026499605,0.1697404186655981,0.2574262786844413,0.5727463312368972,0.1698113207547169,0.2574423480083857,0.0003763723069669,1.4518626633025906,31.05,86.73,2
Switzerland,2009,43523340.0,38.92,10.86,28.05,,26.35,27.91,1.56,72.09,0.2993428578312238,0.1775523846257747,0.6589697587671179,0.1508447668340281,0.1901854743988538,0.6589625064201335,0.1510015408320493,0.1900359527478171,0.0003641806718522,1.446330531808483,31.15,86.87,2
Switzerland,2010,45034104.0,38.83,10.83,28.01,2.36,26.31,27.88,1.57,72.12,0.2991889171283791,0.1757298746678448,0.5754052707842782,0.1812511320412968,0.2433435971744249,0.5752095280105867,0.1812968681076312,0.2434936038817821,0.0003584437986518,1.4001987864135723,31.25,87.0,2
Switzerland,2011,40972652.0,38.75,10.81,27.94,,26.32,27.9,1.57,72.1,0.2991403304857541,0.174385055775416,0.5515361920447409,0.1937628114743415,0.2547009964809175,0.5517073170731708,0.1936585365853658,0.2546341463414634,0.0003592135600375,1.4917747279022595,31.34,87.13,2
Switzerland,2012,42240524.0,38.67,10.82,27.85,,26.38,27.97,1.59,72.03,0.2990910261553772,0.1747319986582342,0.5812924056571998,0.1845169788085465,0.2341906155342536,0.5811915887850467,0.1845794392523365,0.2342289719626168,0.0003665311265105,1.460829440303697,31.42,87.26,2
Switzerland,2013,43171428.0,38.59,10.82,27.77,2.25,26.43,28.04,1.61,71.96,0.2919202768373747,0.1766727560607027,0.5957069635607577,0.1824663091881193,0.221826727251123,0.5958840037418147,0.1824134705332085,0.2217025257249766,0.0003869960663489,1.4937589013194794,31.51,87.39,2
Switzerland,2014,39221056.0,38.5,10.76,27.75,,26.26,27.94,1.68,72.06,0.2918296146102123,0.1768158320590755,0.5904959087215138,0.1697054988248423,0.2397985924536439,0.5904900533721494,0.1698204754973314,0.2396894711305192,0.0003615381753418,1.4675294676619877,31.6,87.51,2
Switzerland,2015,38718970.0,38.42,10.71,27.71,,26.24,27.88,1.63,72.12,0.2917369754617981,0.1778750472247959,0.5974511667445751,0.1745492220161086,0.2279996112393164,0.5975552421250587,0.1744240714621532,0.2280206864127879,0.0003689051192502,1.454204217310148,31.69,87.64,2
Switzerland,2016,39172084.0,38.34,10.73,27.61,2.16,26.32,27.97,1.65,72.03,0.2916418098574955,0.1781033563178203,0.6215287098103923,0.1699349133458976,0.2085363768437099,0.6215230278157775,0.1700866393068855,0.208390332877337,0.0003630971074166,1.412705216708567,31.77,87.77,2
Switzerland,2017,38164800.0,38.26,10.71,27.55,,26.34,27.99,1.65,72.01,0.291514220710242,0.1792803918515185,0.6101156684131114,0.1710920810426452,0.2187922505442432,0.6099565007249879,0.1710971483808603,0.2189463508941517,0.0003439986589344,1.3278083620517085,31.86,87.89,2
Switzerland,2018,36859040.0,38.18,10.72,27.47,,26.39,28.06,1.67,71.94,0.2913848345327455,0.1806312019301423,0.5958402848719807,0.1898835351452941,0.2142761799827251,0.5958244111349037,0.1900428265524625,0.2141327623126338,0.0003314391146015,1.338755500480686,31.95,88.02,2
Switzerland,2019,36720796.0,38.11,10.73,27.38,,26.49,28.15,1.66,71.85,0.2912536007044358,0.178810810221985,0.585324676938732,0.1895747962728179,0.22510052678845,0.5851938895417156,0.189776733254994,0.2250293772032902,0.0003321120907532,1.27603443285019,32.03,88.14,2
Switzerland,2020,34228228.0,38.03,10.76,27.27,3.29,26.61,28.29,1.68,71.71,0.2911205951561682,0.1807570088301212,0.6159158599936251,0.1895677839559558,0.1945163560504191,0.6159420289855072,0.189520624303233,0.1945373467112597,0.0003194809712141,1.254435377618854,32.12,88.26,2
Switzerland,2021,35779836.0,37.95,10.65,27.3,,26.38,28.06,1.68,71.94,0.2909857419570874,0.1824885687621329,0.6216414739902747,0.1378427598521448,0.2405157661575803,0.6214209968186639,0.1378579003181336,0.2407211028632025,0.0004001658554082,1.4805669789938936,32.21,88.39,2
Switzerland,2022,32818890.0,37.87,10.67,27.2,,26.51,28.18,1.67,71.82,0.2908491170380486,0.1826548198707087,,,,,,,0.000380944539287,1.4475892492906413,32.3,88.51,2
Switzerland,2023,32737300.0,,,,,,,,,,,,,,,,,,,,,2
Syria,1990,37045332.0,73.43,30.61,42.82,,36.2,41.69,5.49,58.31,0.2454521710741103,0.0,0.6075845744156229,0.3710918236512476,0.0213236019331295,0.6075418994413407,0.371159217877095,0.0212988826815642,1.1856243052982586e-05,0.0626157836235642,2.02,60.01,0
Syria,1991,42200812.0,73.52,30.34,43.18,,35.55,41.27,5.71,58.73,0.2442006747197736,0.0,0.5518080667593881,0.4172461752433936,0.0309457579972183,0.5518483412322274,0.4172511848341232,0.0309004739336492,1.4801657785671997e-05,0.0806431320307874,2.06,60.01,0
Syria,1992,42561740.0,74.07,30.22,43.85,,35.01,40.8,5.79,59.2,0.2383784960278594,0.0,0.5272138250080746,0.4534821885898661,0.0193039864020592,0.5272087730188288,0.4535485205876267,0.0192427063935443,1.3222654815250129e-05,0.0850370968926761,2.09,60.01,0
Syria,1993,45221630.0,74.23,29.52,44.71,,34.97,39.77,4.8,60.23,0.2364740450538687,0.0,0.5720201123927832,0.4105294291629695,0.0174504584442472,0.5720171673819742,0.4104721030042918,0.0175107296137339,1.9058789033866e-05,0.1111603870400234,2.12,60.01,0
Syria,1994,45650096.0,75.01,29.86,45.16,,34.9,39.8,4.9,60.2,0.2283121123081946,0.0,0.6179848844987831,0.3640814699896099,0.017933645511607,0.6179814588070666,0.3640020990029735,0.0180164421899597,1.5958218482518497e-05,0.0961874365298128,2.16,60.01,0
Syria,1995,46082532.0,75.03,29.94,45.09,,34.8,39.9,5.1,60.1,0.2278223963434541,0.0,0.6912383755115653,0.2896066322844112,0.0191549922040234,0.691190706679574,0.2896418199419167,0.0191674733785091,1.3779099282036409e-05,0.0902777576328957,2.19,60.01,0
Syria,1996,47127708.0,75.04,29.76,45.27,,34.37,39.67,5.3,60.33,0.227441506148656,0.0,0.6366377464031647,0.3471859435760899,0.0161763100207453,0.6366883799117461,0.3471317503677242,0.0161798697205295,1.0152284263959392e-05,0.0772480058013053,2.22,60.01,0
Syria,1997,49256710.0,75.11,30.04,45.07,,34.56,40.0,5.43,60.0,0.2263532484492327,0.0,0.6428848717162147,0.3382451549151244,0.0188699733686608,0.6428964252978919,0.3382218148487626,0.0188817598533455,1.6661837148652566e-05,0.1114372645609968,2.25,60.01,0
Syria,1998,53158420.0,74.84,29.84,45.0,,34.24,39.87,5.63,60.13,0.2287474153879638,0.0,0.6601306399301158,0.3176103955772247,0.0222589644926594,0.6602188852125224,0.3176380758462713,0.0221430389412064,1.5268285589646648e-05,0.1258310309728079,2.29,60.01,0
Syria,1999,55150680.0,74.91,29.94,44.97,,34.15,39.97,5.82,60.03,0.2277135705735118,0.0,0.6754986177600971,0.3016950981053199,0.0228062841345829,0.6753688989784336,0.3017404464623533,0.022890654559213,1.7432991937241227e-05,0.1234531851529018,2.32,60.01,0
Syria,2000,54171076.0,74.61,29.12,45.48,,33.13,39.03,5.91,60.97,0.2304342148220698,0.0,0.6456908344733242,0.3321477428180575,0.0221614227086183,0.6456917342688007,0.3321639991229994,0.0221442666081999,1.0210779665961638e-05,0.0807636204507329,2.35,60.01,0
Syria,2001,50951036.0,74.67,29.66,45.02,,33.78,39.71,5.94,60.29,0.2294547828925889,0.2720979377687094,0.6506532858054408,0.3234224091563576,0.0259243050382016,0.6505517603783499,0.3234366789280084,0.0260115606936416,9.473147271004882e-06,0.0719317933396487,2.38,60.02,0
Syria,2002,40349620.0,74.87,29.5,45.37,,33.38,39.4,6.02,60.6,0.2271694417238002,0.2734937132059016,0.6900337864138135,0.2849580394538122,0.0250081741323742,0.6901727555933164,0.2849051260266213,0.0249221183800623,8.721564067156043e-06,0.0799404026455411,2.42,60.03,0
Syria,2003,54977924.0,75.24,29.84,45.4,9.85,33.48,39.66,6.18,60.34,0.2231014761152568,0.2756823282415116,0.6877109464082098,0.2893956670467503,0.0228933865450399,0.6875957120980092,0.2894333843797856,0.0229709035222052,1.1583291102584525e-05,0.1034749873307753,2.45,60.03,0
Syria,2004,51286628.0,75.75,30.65,45.1,10.35,34.21,40.46,6.25,59.54,0.2176782698698044,0.2776699029126213,0.6503046337070518,0.3232478175817168,0.0264475487112313,0.6503911518748314,0.3231723765848395,0.0264364715403291,1.222581805106077e-05,0.114903272204243,2.48,60.04,0
Syria,2005,50751040.0,75.33,30.3,45.03,10.31,33.81,40.22,6.41,59.78,0.2215460042490603,0.2881833960080995,0.670871923489507,0.3069510125351907,0.0221770639753023,0.6709466263846928,0.3068982880161128,0.0221550855991943,1.1570726063060458e-05,0.114186433323691,2.52,60.05,0
Syria,2006,53663740.0,75.57,30.43,45.15,10.1,33.65,40.26,6.61,59.74,0.2188052061210042,0.2756359443683793,0.698095525155329,0.2777027762932268,0.0242016985514441,0.6981281307672027,0.2776166622726074,0.0242552069601898,1.0088635872306695e-05,0.106318368523456,2.55,60.06,0
Syria,2007,66660340.0,75.68,30.95,44.73,10.05,34.08,40.89,6.81,59.11,0.2174319320409496,0.2714974454918327,0.688901572772473,0.2854475999968581,0.0256508272306689,0.688910458626547,0.2853676292162097,0.0257219121572433,1.0074116715837951e-05,0.094182917176369,2.58,60.07,0
Syria,2008,67755630.0,75.68,30.85,44.83,9.76,33.81,40.77,6.96,59.23,0.2170507514702679,0.2621959994243776,0.6535184356596084,0.317320692198856,0.0291608721415355,0.6535714285714286,0.3172268907563025,0.0292016806722689,1.007339185494316e-05,0.0871146927615484,2.61,60.07,0
Syria,2009,62968376.0,75.74,30.84,44.89,8.9,33.58,40.72,7.15,59.28,0.2161794815944238,0.2405090595340811,0.6885375752814873,0.2828881906258182,0.0285742340926944,0.688529686042897,0.2828722412185265,0.0285980727385763,1.078515962036238e-05,0.100706068449813,2.65,60.08,0
Syria,2010,61721950.0,75.74,31.02,44.72,9.64,33.7,40.95,7.25,59.05,0.2158100528236127,0.272073626689675,0.7701130856219709,0.2264943457189014,0.0033925686591276,0.770193401592719,0.2263936291240045,0.0034129692832764,1.2942191544434857e-05,0.1160526315789473,2.68,60.09,0
Syria,2011,58835576.0,75.78,31.13,44.65,10.05,33.5,41.08,7.57,58.92,0.2151021074987747,0.253395616241466,0.5736268571724388,0.4099195872374937,0.0164535555900674,0.5737847222222223,0.4097222222222222,0.0164930555555555,1.3654329859863457e-05,0.1363463887890765,2.71,60.57,0
Syria,2012,45850204.0,75.81,31.21,44.6,10.26,33.51,41.17,7.66,58.83,0.2144486195066165,0.246246677681201,0.7918470750120447,0.2054998280767684,0.002653096911187,0.791907514450867,0.2055234425176622,0.0025690430314707,1.508512319517276e-05,0.1362876230155879,2.75,61.04,0
Syria,2013,34042910.0,75.81,31.22,44.59,9.41,33.49,41.18,7.69,58.82,0.2141218755105375,0.2254866748078442,0.3975435596157847,0.5939667153672676,0.0084897250169476,0.3980222496909765,0.5933250927070457,0.0086526576019777,1.7240140794483156e-05,0.1362876230155879,2.78,61.5,0
Syria,2014,30943050.0,75.8,31.21,44.58,,33.49,41.18,7.69,58.82,0.2139040461798181,0.2214239528701774,0.9569897911454062,0.0,0.0430102088545938,0.9577167019027484,0.0,0.0422832980972515,2.1553272505208708e-05,0.1363072059774409,2.81,61.94,0
Syria,2015,28603202.0,75.79,31.21,44.58,,33.52,41.18,7.66,58.82,0.2136862168490987,0.2177193360638068,0.6825223858031647,0.0,0.3174776141968353,0.6808510638297873,0.0,0.3191489361702128,1.796364158942301e-05,0.1363267945677947,2.84,62.38,0
Syria,2016,26947024.0,75.78,31.21,44.58,7.21,33.52,41.18,7.66,58.82,0.2137338125578609,0.2136832477659371,0.9210459848506458,0.0,0.0789540151493541,0.9202898550724636,0.0,0.0797101449275362,1.940195137641036e-05,0.1363353565496604,2.84,62.38,0
Syria,2017,31590732.0,75.8,31.23,44.58,6.82,33.54,41.2,7.66,58.8,0.2135211566737461,0.2234262265651563,0.4593085339920946,0.2093931204640312,0.3312983455438741,0.4581497797356828,0.211453744493392,0.3303964757709251,1.8678119323153805e-05,0.1362971102578722,2.84,61.81,0
Syria,2018,29376484.0,75.79,31.19,44.6,7.0,33.5,41.16,7.66,58.84,0.213648750204215,0.2243374043160041,0.7448638694017989,0.162203187956816,0.0929329426413849,0.7438423645320196,0.1625615763546798,0.0935960591133004,2.011828401383908e-05,0.1363200554574869,2.84,61.23,0
Syria,2019,27402032.0,75.76,31.17,44.59,7.28,33.48,41.15,7.66,58.85,0.2139947720960627,0.2302385234945836,0.7413197827660374,0.1787105054144339,0.0799697118195287,0.7402298850574713,0.1793103448275862,0.0804597701149425,1.797095806915426e-05,0.1363823196251344,2.84,60.66,0
Syria,2020,26312742.0,75.77,31.19,44.58,7.28,33.5,41.16,7.66,58.84,0.2138835702227305,0.2313259556846591,0.7745312832488352,0.1594155211980446,0.0660531955531201,0.7733333333333333,0.16,0.0666666666666666,1.653085491256759e-05,0.1363623034409477,2.84,59.51,0
Syria,2021,26034452.0,75.77,30.41,44.58,7.86,32.56,40.14,7.58,58.84,0.2138835702227305,0.2133211235001483,0.7186409432773168,0.1789300676585478,0.1024289890641354,0.7198443579766537,0.178988326848249,0.1011673151750972,1.940578620170978e-05,0.1363623034409477,2.84,58.74,0
Syria,2022,25313814.0,80.18,29.39,44.09,6.61,29.63,36.65,7.02,54.98,0.1699735363554329,0.1830178713951853,0.6451408879897189,0.2809473202969432,0.0739117917133377,0.645083932853717,0.2805755395683453,0.0743405275779376,1.8857344719245424e-05,0.1277760208644127,2.82,57.72,0
Syria,2023,25503272.0,,,,,,,,,,,,,,,,,,,,,0
Tajikistan,1990,12036835.0,,,,,,,,,,,,,,,,,,,,,1
Tajikistan,1991,9757843.0,,,,,,,,,,,,,,,,,,,,,1
Tajikistan,1992,7308103.0,32.07,7.04,25.04,,19.16,21.94,2.78,78.06,0.6500857387825093,0.0,0.5,0.4375,0.0625,,,,0.0,0.0290086879037647,2.92,72.4,1
Tajikistan,1993,5170596.0,32.46,7.13,25.33,,19.13,21.97,2.84,78.03,0.6462132037725064,0.0,0.6052631578947368,0.3289473684210526,0.0657894736842105,0.6053173563003184,0.3289646133682831,0.0657180303313986,1.981069777679947e-05,0.0286638784943869,2.92,72.4,1
Tajikistan,1994,2355098.0,31.94,6.93,25.01,,19.02,21.7,2.68,78.3,0.6514146899114033,0.0,0.5714285714285714,0.3571428571428571,0.0714285714285714,0.5713719270420301,0.3572561459159397,0.0713719270420301,2.013422818791946e-05,0.0291319910514541,2.92,72.4,1
Tajikistan,1995,2445277.0,32.74,6.85,25.89,,18.42,20.93,2.51,79.07,0.6433981137467848,0.0,0.5714285714285714,0.3571428571428571,0.0714285714285714,0.5714543160929897,0.3571814741394846,0.0713642097675256,2.182453077258839e-05,0.0284199039720646,2.92,72.4,1
Tajikistan,1996,2823798.0,32.76,6.57,26.19,,17.69,20.04,2.36,79.96,0.6431694769934266,0.0,0.5169082125603864,0.4025764895330113,0.0805152979066022,0.5168693269395445,0.4026374379174516,0.0804932351430039,2.6172300981461284e-05,0.028401308615049,2.92,72.4,1
Tajikistan,1997,2150084.0,32.6,6.55,26.04,,17.78,20.1,2.32,79.9,0.6447985138611032,0.0,0.8063645431963542,0.1271343908306765,0.0665010659729692,0.8063660477453581,0.1270999115826702,0.0665340406719717,2.63042525208242e-05,0.028544498027181,2.93,72.4,1
Tajikistan,1998,2496671.0,32.49,6.34,26.15,,17.24,19.51,2.27,80.49,0.6458559588453844,0.0,0.7667606856151009,0.2305272293339119,0.0027120850509871,0.766772243017564,0.2306363374604088,0.002591419522027,2.6391027050802725e-05,0.0286386628546294,2.93,72.4,1
Tajikistan,1999,2517199.0,32.64,6.33,26.31,,17.16,19.4,2.23,80.6,0.644341240354387,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.8458844133099823e-05,0.0285070052539404,2.93,72.4,1
Tajikistan,2000,2233862.0,32.67,6.33,26.34,,17.14,19.37,2.23,80.63,0.6439697056301801,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.4054231357970695e-05,0.0284495954515635,2.93,72.4,1
Tajikistan,2001,2287606.0,32.67,6.31,26.36,,17.12,19.31,2.19,80.69,0.6439697056301801,0.1659960638530505,1.0,0.0,0.0,1.0,0.0,0.0,2.1867483052700635e-05,0.0283949267439317,2.93,72.4,1
Tajikistan,2002,1877243.0,32.66,6.29,26.36,,17.09,19.27,2.19,80.73,0.6441126036010288,0.1658499234303216,0.4718488925716721,0.5049945664366385,0.0231565409916893,0.4717948717948718,0.5048951048951049,0.0233100233100233,1.968934587617589e-05,0.0283242178954276,2.93,72.4,1
Tajikistan,2003,2070857.0,32.84,6.29,26.55,,17.01,19.15,2.13,80.85,0.6423263789654187,0.1652088772845953,0.2989349099073687,0.5532364522571109,0.1478286378355203,0.2989130434782608,0.5534420289855073,0.1476449275362318,1.7406440382941687e-05,0.0280896431679721,2.93,72.4,1
Tajikistan,2004,2560492.0,33.22,6.27,26.96,,16.73,18.86,2.13,81.14,0.6384681337525007,0.162516129032258,0.3229778222278555,0.5703724381694345,0.10664973960271,0.3231481481481481,0.5703703703703703,0.1064814814814814,1.5053763440860215e-05,0.0276838709677419,2.93,72.4,1
Tajikistan,2005,2439487.0,33.38,6.24,27.14,,16.2,18.71,2.5,81.29,0.6368962560731638,0.1568921232876712,0.1284020148463203,0.8551558975730406,0.016442087580639,0.1287553648068669,0.8555078683834048,0.0157367668097281,1.4982876712328769e-05,0.0274721746575342,2.93,72.4,1
Tajikistan,2006,2655168.0,33.83,6.27,27.57,,15.56,18.52,2.96,81.48,0.6323949699914261,0.1503695881731784,0.5162506009566729,0.4198901140844196,0.0638592849589074,0.5164285714285715,0.42,0.0635714285714285,1.4783526927138331e-05,0.0270285110876451,2.93,72.4,1
Tajikistan,2007,3227096.0,33.79,6.24,27.55,,15.78,18.46,2.69,81.54,0.6328236639039726,0.1522520617466695,0.8923482971892802,0.0818329061374679,0.0258187966732518,0.892063492063492,0.0825396825396825,0.0253968253968253,1.48022837809262e-05,0.0269845633326284,2.93,72.4,1
Tajikistan,2008,2896020.0,33.77,6.22,27.55,,15.68,18.43,2.75,81.57,0.6329665618748214,0.1510471757986037,0.9584802552803228,0.0216753443874898,0.0198444003321873,0.9584352078239609,0.0220048899755501,0.0195599022004889,1.2693039983075946e-05,0.0269177067907763,2.93,72.4,1
Tajikistan,2009,2443974.0,34.01,6.32,27.69,,15.79,18.58,2.79,81.42,0.6306516147470707,0.1514896835735597,0.6610282207619474,0.1708993419984109,0.1680724372396416,0.6618705035971223,0.1702637889688249,0.1678657074340527,1.2606631087952264e-05,0.0266546203302937,2.93,72.4,1
Tajikistan,2010,2536415.0,27.21,6.29,20.92,,19.61,23.13,3.51,76.87,0.6986138896827665,0.1883304448295783,0.8407126457636935,0.1425361312518754,0.0167512229844309,0.8402555910543131,0.1437699680511182,0.0159744408945686,1.575547502757208e-05,0.0332151672706265,2.93,72.4,1
